problem_id,problem_tier,categories
37190,1,"['3', '19']"
37191,1,"['2', '5']"
37192,1,"['11', '14']"
37193,1,['16']
37194,1,['1']
37195,1,"['14', '16']"
37196,1,['16']
37197,1,['3']
37198,1,"['1', '3']"
37199,1,['7']
37200,1,"['4', '22']"
37201,1,['16']
37202,1,['1']
37203,1,"['2', '4', '5', '16', '21']"
37204,1,"['3', '11']"
37205,1,['2']
37206,1,"['2', '7', '12', '22']"
37207,1,"['4', '14']"
37208,1,"['2', '4', '22']"
37209,1,"['2', '16']"
37210,1,"['1', '8', '14']"
37211,1,"['3', '5']"
37212,1,['1']
37213,1,['16']
37214,1,['2']
37216,1,"['1', '5', '19']"
37230,1,['3']
37231,1,['3']
37233,1,['5']
37234,1,['5']
37237,1,['14']
37238,1,['14']
37239,1,['11']
37240,1,['4']
37241,1,"['4', '7', '23']"
37242,1,"['7', '23']"
37245,1,['2']
37246,1,['2']
37247,1,"['7', '9', '11']"
37248,1,['1']
37250,1,['1']
37251,1,"['3', '19']"
37252,1,"['2', '7', '11', '12']"
37253,1,"['1', '3', '4', '22']"
37254,1,"['1', '4', '16']"
37255,1,"['2', '3', '8', '19']"
37256,1,['2']
37257,1,"['2', '4']"
37258,1,"['3', '11']"
37259,1,"['1', '2', '3']"
37260,1,['16']
37261,1,"['11', '19']"
37262,1,"['2', '3', '7']"
37263,1,"['1', '4']"
37264,1,"['7', '12']"
37265,1,"['2', '16']"
37266,1,['7']
37268,1,"['2', '19']"
37269,1,['2']
37270,1,"['2', '4']"
37271,1,['2']
37273,1,"['2', '4']"
37275,1,['4']
37276,1,['2']
37279,15,['3']
37280,1,['19']
37281,1,"['2', '5']"
37282,1,"['2', '16']"
37283,1,"['7', '16']"
37284,1,"['3', '7', '11', '18', '27']"
37285,1,['16']
37286,1,"['1', '16']"
37287,1,"['2', '16']"
37288,1,"['1', '16']"
37289,1,"['1', '3', '8', '19', '27']"
37290,1,"['3', '16', '19']"
37291,1,"['19', '22']"
37292,1,"['2', '14', '19']"
37293,1,"['1', '4', '7', '26']"
37294,1,"['9', '11', '23']"
37295,1,"['1', '4', '5', '8', '14', '16']"
37296,1,"['2', '14']"
37297,1,['2']
37299,1,"['4', '14']"
37300,1,"['7', '27']"
37301,1,['8']
37302,1,['7']
37303,1,"['1', '5', '7', '9', '11']"
37304,1,['4']
37305,1,"['8', '19']"
37306,1,['14']
37307,1,['1']
37317,1,['2']
37318,1,"['1', '4']"
37319,12,"['1', '7', '9']"
37320,1,['18']
37321,1,"['3', '19']"
37322,1,"['3', '4', '8', '14']"
37323,1,"['11', '14', '19']"
37324,1,"['7', '19', '23']"
37325,1,"['2', '16', '19']"
37326,1,"['3', '19']"
37327,13,"['3', '19']"
37328,1,"['3', '11', '19']"
37329,1,"['1', '4', '5']"
37330,1,"['4', '5', '11', '14']"
37331,1,"['3', '19']"
37332,1,"['2', '3']"
37333,1,"['1', '19']"
37334,1,['4']
37335,1,"['2', '11']"
37336,1,"['2', '3']"
37337,4,['2']
37338,1,"['19', '22']"
37339,1,['4']
37340,1,"['1', '4']"
37341,1,['7']
37342,1,['1']
37343,1,"['2', '11']"
37344,1,['4']
37345,1,"['3', '19']"
37346,1,['4']
37347,1,['22']
37348,1,['16']
37349,1,"['7', '19', '21']"
37350,1,['16']
37351,1,['3']
37357,1,"['1', '7', '9', '26']"
37358,1,['4']
37360,1,"['2', '14']"
37361,1,['2']
37362,1,"['2', '5']"
37363,1,"['2', '16']"
37364,1,"['9', '11', '14', '18']"
37365,1,"['1', '5']"
37366,1,"['11', '16']"
37367,1,"['7', '16']"
37368,1,['16']
37369,1,['5']
37370,1,['1']
37371,1,"['3', '16', '19']"
37372,1,['2']
37373,1,"['2', '3', '19']"
37374,1,['1']
37375,15,"['1', '16']"
37376,1,['3']
37377,1,"['2', '16']"
37378,1,"['2', '16']"
37379,1,"['7', '14']"
37380,1,"['2', '5']"
37381,1,"['2', '4']"
37382,1,['2']
37383,1,['11']
37384,1,"['2', '11']"
37385,1,"['1', '16']"
37387,1,"['2', '3']"
37388,1,"['3', '11']"
37389,1,"['7', '11', '12']"
37390,1,"['2', '5']"
37391,1,['2']
37392,1,['2']
37393,1,"['2', '5']"
37394,1,"['4', '16']"
37395,1,['22']
37397,1,"['1', '4']"
37398,1,"['2', '3']"
37399,1,"['4', '16']"
37400,1,"['1', '7', '23']"
37401,1,"['7', '12']"
37402,1,"['3', '19']"
37403,1,"['16', '22']"
37404,1,"['2', '5', '19']"
37405,1,"['19', '22']"
37406,1,['1']
37407,1,"['3', '19']"
37408,1,"['3', '11', '14']"
37409,1,"['2', '3', '4']"
37410,1,"['16', '22']"
37411,1,"['2', '16']"
37412,1,['2']
37413,1,"['1', '4', '8']"
37414,1,['1']
37415,1,"['11', '14', '19']"
37416,1,['3']
37417,1,['2']
37418,1,"['2', '5', '11']"
37419,1,"['1', '5']"
37420,1,['19']
37421,1,['3']
37422,1,['2']
37423,1,"['2', '16']"
37424,9,['2']
37426,1,"['2', '4', '7']"
37427,1,['3']
37428,1,"['4', '16', '22']"
37429,1,"['2', '3', '19']"
37430,1,"['3', '7']"
37431,1,"['4', '7', '16']"
37432,1,"['2', '4']"
37433,1,['2']
37434,5,['2']
37435,1,"['7', '27']"
37436,1,"['1', '3']"
37437,1,['1']
37438,1,['2']
37439,1,['2']
37440,1,"['8', '14']"
37441,1,['19']
37442,1,['7']
37443,1,['16']
37444,1,"['2', '16']"
37445,1,"['2', '5']"
37447,1,['19']
37454,1,"['2', '5']"
37455,1,['2']
37456,1,"['2', '4', '7']"
37457,1,['2']
37458,1,"['16', '22']"
37459,1,['2']
37460,1,['1']
37461,1,"['2', '4', '5', '21']"
37462,1,['7']
37463,1,['2']
37464,1,['22']
37465,1,"['4', '27']"
37466,1,"['1', '16']"
37467,1,['3']
37468,1,"['1', '5', '14', '21']"
37469,1,"['4', '14', '16']"
37470,1,"['7', '14']"
37471,1,['3']
37472,1,['3']
37473,1,['2']
37474,1,['16']
37475,1,"['2', '4']"
37476,4,['16']
37477,1,"['1', '7', '9']"
37478,1,['5']
37479,1,"['1', '3']"
37480,1,['16']
37481,1,"['2', '5']"
37482,1,"['2', '4']"
37483,6,['4']
37484,1,['11']
37485,1,"['2', '8', '14']"
37486,1,['4']
37487,1,['5']
37488,1,['2']
37489,1,"['18', '19', '22']"
37490,1,['3']
37491,1,['27']
37492,1,['2']
37493,1,"['1', '3', '9']"
37494,1,['16']
37495,1,['4']
37496,1,"['2', '16']"
37497,12,['2']
37498,1,"['2', '4', '16']"
37499,1,['22']
37500,1,"['5', '21']"
37501,1,['1']
37502,1,"['2', '19']"
37503,1,['2']
37504,1,['7']
37505,13,['1']
37506,1,"['3', '4', '5', '19']"
37507,1,['2']
37508,5,"['2', '5']"
37509,1,"['2', '9', '11', '18']"
37510,1,"['16', '18']"
37511,1,['7']
37512,1,['4']
37513,1,"['2', '16']"
37514,1,"['2', '3']"
37515,1,['2']
37516,1,"['1', '11']"
37517,1,['1']
37518,1,['16']
37519,1,"['3', '19']"
37520,1,"['7', '9']"
37521,1,"['4', '7', '26']"
37522,1,['16']
37523,1,"['2', '16']"
37524,1,['16']
37525,1,"['4', '16']"
37526,1,"['4', '5', '11', '21']"
37527,1,"['2', '5']"
37528,1,"['2', '16']"
37529,1,"['2', '5']"
37531,1,['1']
37532,1,"['1', '23', '26']"
37533,1,"['11', '14']"
37534,1,['3']
37535,1,['5']
37536,1,['2']
37537,1,"['4', '16']"
37538,1,['19']
37539,1,"['1', '9', '23']"
37540,1,['4']
37541,1,"['2', '4']"
37542,1,"['16', '19']"
37543,1,"['2', '5']"
37544,1,['22']
37545,1,"['1', '7']"
37546,1,"['1', '26']"
37547,1,"['1', '16']"
37548,1,['7']
37549,1,"['14', '22']"
37550,1,"['2', '4']"
37551,1,['1']
37552,1,"['2', '4']"
37553,1,['2']
37554,1,['4']
37555,1,"['2', '4', '23']"
37556,1,"['2', '4', '19']"
37557,1,['4']
37558,1,['2']
37559,1,['2']
37560,1,['27']
37561,1,"['4', '11', '19']"
37562,1,['3']
37563,1,"['7', '23']"
37564,1,"['2', '3', '16']"
37565,1,['2']
37566,1,['4']
37567,1,"['1', '18']"
37568,1,"['1', '3', '9', '19']"
37569,1,"['2', '16']"
37570,1,"['1', '11', '14']"
37571,1,['3']
37572,1,"['3', '16']"
37573,1,"['16', '22']"
37574,1,"['2', '7']"
37575,1,"['2', '11']"
37576,1,['2']
37577,1,['16']
37578,1,['5']
37579,1,['2']
37580,1,['2']
37581,1,['2']
37582,1,"['2', '19']"
37583,1,['5']
37584,1,"['1', '16']"
37586,1,"['14', '22']"
37587,1,"['2', '9']"
37588,1,"['2', '4']"
37589,1,"['7', '9', '23']"
37590,1,"['2', '4', '26']"
37591,1,"['7', '12', '14', '16']"
37592,1,['18']
37593,1,"['2', '4']"
37594,1,"['4', '14', '26']"
37595,3,"['2', '5']"
37596,1,"['1', '7', '23']"
37597,1,"['1', '16']"
37598,1,['12']
37599,1,"['1', '3']"
37600,1,"['2', '5']"
37601,1,"['2', '7', '16']"
37602,1,"['2', '5']"
37603,1,"['1', '16']"
37604,1,"['1', '16']"
37605,1,"['2', '4']"
37606,1,['3']
37607,1,['2']
37608,1,['3']
37609,1,"['2', '16']"
37610,1,"['11', '22']"
37611,1,"['3', '7']"
37612,1,"['7', '23']"
37613,1,"['11', '14']"
37614,1,"['3', '5']"
37615,1,"['2', '5']"
37616,1,"['3', '16']"
37617,1,['3']
37618,1,['22']
37619,1,"['2', '4', '11']"
37620,1,"['1', '2', '7']"
37621,1,['3']
37622,1,['2']
37623,1,"['2', '4']"
37624,1,['22']
37625,1,"['1', '2', '7', '9', '19', '23']"
37626,1,"['1', '16']"
37627,1,"['2', '5']"
37628,1,"['2', '16']"
37629,1,"['4', '16']"
37630,1,"['2', '8', '11', '16']"
37631,1,"['1', '5', '9']"
37632,1,"['3', '16', '27']"
37633,1,['16']
37634,1,"['7', '14', '19', '22', '23']"
37635,1,"['2', '4', '11', '14']"
37636,1,"['7', '9', '14', '19']"
37637,1,"['3', '11']"
37638,1,['2']
37639,1,"['2', '14']"
37640,1,['16']
37641,1,"['1', '26']"
37642,1,"['1', '16']"
37643,1,"['3', '7', '12']"
37644,1,"['14', '16', '19']"
37645,1,['16']
37646,1,['22']
37647,1,['1']
37648,1,"['7', '11', '19']"
37649,1,"['2', '21']"
37650,1,"['2', '16']"
37651,1,"['1', '2', '7', '9', '23']"
37652,1,['3']
37653,1,"['3', '16', '19']"
37654,1,"['2', '5']"
37655,1,['2']
37656,1,"['16', '22']"
37657,1,['4']
37658,1,['16']
37659,1,"['1', '12', '26']"
37660,1,"['1', '3', '5', '8', '11', '21']"
37661,1,"['2', '19']"
37662,1,['3']
37663,1,"['7', '12', '27']"
37664,1,"['8', '14', '16', '22']"
37665,1,['1']
37666,1,['2']
37667,1,"['2', '5']"
37668,1,['22']
37669,1,"['1', '2']"
37670,1,"['1', '3', '7', '9', '23']"
37671,1,['16']
37672,1,"['2', '4']"
37673,1,"['1', '11', '14']"
37674,1,"['2', '16']"
37675,1,"['1', '3', '16']"
37676,1,"['1', '16', '26']"
37677,1,"['3', '8']"
37678,1,"['7', '9', '19', '23']"
37679,1,"['12', '22']"
37680,1,"['1', '2', '3', '9', '11', '16']"
37681,1,['14']
37682,1,"['2', '5']"
37683,1,['2']
37685,1,['11']
37686,1,"['7', '23']"
37687,1,"['1', '3']"
37688,1,['2']
37689,1,"['4', '22']"
37690,1,['16']
37691,1,"['3', '7']"
37692,1,['1']
37693,1,"['3', '14', '19']"
37694,1,"['3', '16']"
37695,1,['2']
37696,1,['2']
37697,1,['1']
37698,1,"['3', '16']"
37699,1,"['4', '5']"
37701,1,['16']
37702,1,['2']
37703,1,"['3', '16']"
37704,1,"['1', '26']"
37705,1,"['2', '4']"
37706,1,"['1', '16']"
37707,1,"['2', '16']"
37708,5,['5']
37709,1,"['1', '2', '9']"
37710,10,"['11', '22']"
37711,1,"['8', '11', '14', '19']"
37712,1,"['3', '5']"
37713,1,['16']
37714,1,"['2', '11']"
37715,1,['1']
37716,1,['2']
37717,1,"['2', '3']"
37718,2,"['2', '16']"
37719,1,['22']
37720,1,"['1', '11', '16', '18']"
37721,1,['4']
37722,1,['14']
37723,1,['2']
37724,1,['22']
37725,1,"['1', '11', '14']"
37726,1,['1']
37727,1,['3']
37728,1,"['1', '2', '3', '7']"
37729,1,"['1', '11']"
37730,1,['16']
37731,1,"['2', '11']"
37732,1,"['2', '4']"
37733,1,"['2', '5']"
37734,1,"['2', '7']"
37735,1,"['4', '7', '21']"
37736,1,"['14', '22']"
37737,1,"['2', '3', '4']"
37738,1,"['2', '16']"
37739,1,['19']
37740,1,['19']
37743,1,"['4', '16']"
37744,1,['3']
37745,1,"['2', '3', '16']"
37747,1,['2']
37748,1,"['1', '2', '7', '26']"
37750,1,"['2', '4']"
37751,1,['2']
37752,1,"['2', '5', '19']"
37753,1,"['1', '27']"
37754,1,['7']
37755,1,"['2', '19', '22']"
37756,1,"['2', '14']"
37757,1,"['3', '16']"
37758,1,"['9', '11']"
37759,1,"['3', '7', '9', '12']"
37760,1,['16']
37761,1,['5']
37762,1,['2']
37763,1,['16']
37764,1,"['4', '16', '23']"
37765,1,"['4', '7']"
37766,1,"['7', '23']"
37767,1,"['2', '8']"
37768,1,"['7', '12']"
37769,1,"['2', '3']"
37771,1,['2']
37772,5,"['2', '5']"
37773,1,['1']
37774,1,"['3', '5']"
37775,1,['4']
37776,1,['3']
37777,1,"['3', '5']"
37778,1,"['12', '16']"
37779,1,"['1', '16']"
37780,1,['16']
37781,1,['2']
37782,1,"['2', '3', '7']"
37783,1,"['11', '14', '19']"
37784,1,['1']
37785,1,"['2', '11']"
37786,1,['2']
37787,1,['2']
37788,1,"['8', '22']"
37789,1,['1']
37791,1,['4']
37792,1,"['2', '16']"
37793,1,['22']
37794,1,"['1', '4', '5']"
37795,1,"['1', '16']"
37796,1,"['2', '21']"
37797,1,['2']
37798,1,"['1', '26']"
37799,1,['19']
37801,1,"['2', '14']"
37802,1,['2']
37803,1,['11']
37805,1,['2']
37806,1,"['1', '7', '9']"
37807,1,['7']
37808,1,['2']
37809,1,"['3', '14']"
37811,1,['2']
37812,1,['16']
37813,1,"['1', '14']"
37814,1,['22']
37815,1,['5']
37816,3,"['3', '16']"
37817,1,['1']
37818,1,"['1', '2', '4']"
37819,1,['16']
37820,1,['16']
37821,1,['2']
37823,1,"['1', '8', '9']"
37824,1,"['3', '19']"
37825,1,"['1', '7']"
37826,1,['3']
37827,1,['16']
37828,1,"['2', '4']"
37829,1,['2']
37830,1,"['11', '19', '22']"
37831,1,['4']
37832,1,['2']
37833,1,['2']
37834,1,"['4', '16']"
37835,1,['22']
37836,1,"['7', '23']"
37837,1,"['1', '11']"
37838,1,"['2', '11']"
37839,1,['8']
37840,1,['2']
37841,1,"['2', '4']"
37843,1,['3']
37844,1,['7']
37846,1,['3']
37847,1,['3']
37848,1,"['3', '19']"
37849,1,['11']
37850,1,"['1', '23']"
37851,1,['2']
37852,1,['3']
37853,1,['4']
37854,1,['1']
37855,1,"['2', '11']"
37856,1,"['7', '22']"
37857,1,['1']
37858,1,['16']
37859,1,['2']
37860,1,['2']
37861,1,['2']
37862,1,"['2', '4', '8']"
37863,1,"['2', '4']"
37864,1,['3']
37865,1,"['2', '5']"
37866,12,['5']
37867,1,"['7', '9']"
37868,1,['16']
37869,1,['4']
37870,1,['2']
37871,1,"['2', '3']"
37872,1,"['3', '7']"
37873,1,['1']
37874,1,['2']
37875,1,['4']
37876,5,"['2', '5']"
37878,1,['16']
37879,1,"['2', '16']"
37880,1,['16']
37881,1,"['2', '16', '22']"
37883,1,"['2', '5', '21']"
37885,1,['2']
37886,1,['2']
37887,1,['2']
37888,1,['1']
37889,1,['16']
37890,1,"['1', '19']"
37891,1,['3']
37892,1,['3']
37893,1,['1']
37894,1,['11']
37895,1,"['1', '5']"
37896,1,"['1', '19']"
37897,1,['2']
37898,1,['4']
37899,1,"['2', '4', '16']"
37900,1,['2']
37901,1,"['3', '7', '12']"
37902,1,"['1', '16']"
37903,1,"['3', '9', '11']"
37904,1,"['2', '3']"
37905,1,['19']
37906,1,"['2', '7', '23']"
37908,1,"['2', '22']"
37909,1,['2']
37910,1,['2']
37911,1,"['11', '19']"
37912,1,"['1', '3']"
37913,1,"['4', '7', '12']"
37914,1,['2']
37915,1,['2']
37916,1,"['2', '4', '16']"
37917,1,['7']
37918,1,"['2', '5', '19']"
37919,1,"['3', '19']"
37920,1,['2']
37922,1,"['7', '12', '19', '22']"
37923,1,['3']
37924,1,['12']
37925,1,"['2', '3']"
37926,1,"['2', '22']"
37927,1,['2']
37928,1,['16']
37929,2,['2']
37930,1,['4']
37931,1,['1']
37932,1,"['2', '7']"
37933,1,['2']
37934,1,"['2', '3', '5']"
37935,1,['2']
37936,1,"['3', '5', '11', '14', '21']"
37937,1,"['3', '22']"
37938,1,['1']
37939,1,['2']
37940,1,"['4', '16']"
37941,13,"['7', '12']"
37942,1,"['7', '9']"
37943,1,"['2', '7', '11']"
37944,1,['2']
37945,13,['4']
37946,1,"['16', '22']"
37947,1,"['1', '11', '14', '21']"
37948,1,['1']
37949,1,"['7', '23']"
37950,1,['2']
37951,1,"['1', '4']"
37952,1,"['7', '23']"
37953,1,['3']
37954,1,"['3', '4', '7', '26']"
37955,1,"['2', '19']"
37957,1,['16']
37958,1,"['2', '3']"
37959,1,['3']
37961,1,"['5', '21']"
37962,1,"['7', '9', '23']"
37963,1,"['7', '12']"
37964,1,['2']
37965,1,['4']
37966,1,['14']
37967,1,"['1', '16']"
37968,1,"['2', '16', '22']"
37969,1,['2']
37970,1,['7']
37971,1,['1']
37972,1,"['16', '22']"
37973,1,['19']
37974,1,"['7', '16']"
37975,1,"['3', '4']"
37976,1,"['7', '9']"
37977,1,"['3', '19']"
37978,1,['7']
37979,1,"['1', '4']"
37980,9,['4']
37981,1,"['7', '26', '27']"
37982,1,"['1', '14', '19']"
37983,1,"['2', '16']"
37984,1,"['2', '5']"
37985,12,"['7', '12']"
37986,1,['16']
37987,1,['2']
37988,1,"['7', '18', '23']"
37989,1,['11']
37990,1,"['3', '5', '21']"
37991,1,['1']
37992,1,['2']
37993,1,['1']
37994,1,"['1', '3', '4']"
37995,1,"['2', '11']"
37996,1,"['4', '16']"
37997,1,"['4', '22']"
37998,1,['5']
38000,1,['1']
38001,1,"['3', '7', '12', '23']"
38002,1,"['4', '16']"
38003,1,"['1', '26']"
38004,1,"['2', '5']"
38005,1,['14']
38006,1,"['2', '3', '19']"
38007,5,['2']
38008,1,['1']
38009,1,"['2', '11', '19']"
38011,1,['16']
38012,1,"['2', '19']"
38013,1,['1']
38014,1,"['1', '7', '8', '9', '12']"
38015,1,"['2', '4', '16', '22']"
38016,1,['2']
38017,5,['2']
38018,1,"['11', '23']"
38019,1,"['1', '22']"
38020,1,"['1', '19']"
38021,1,"['2', '22']"
38022,1,"['2', '16']"
38024,1,"['11', '19']"
38025,1,"['2', '3', '19']"
38026,1,"['2', '19']"
38027,1,['2']
38028,1,"['1', '3', '14']"
38029,1,"['1', '7', '26']"
38030,1,['2']
38031,1,['16']
38032,1,"['2', '16']"
38034,1,['1']
38036,1,"['1', '2']"
38037,1,['2']
38038,1,"['7', '23']"
38039,1,"['1', '18']"
38040,1,"['2', '4', '16']"
38041,1,"['2', '4', '22']"
38042,1,['16']
38043,1,"['1', '7']"
38044,1,"['14', '22']"
38045,1,"['1', '26']"
38046,1,"['2', '7']"
38047,1,['5']
38048,1,"['1', '2']"
38049,1,"['5', '21']"
38050,1,['16']
38051,1,['2']
38052,1,['4']
38053,1,"['8', '9', '11', '14', '23']"
38054,1,"['1', '4']"
38055,1,"['3', '8']"
38056,1,['2']
38057,1,"['4', '22']"
38058,1,['11']
38059,1,"['2', '16']"
38060,1,"['1', '3', '5', '11', '19']"
38061,1,"['2', '5']"
38062,1,['2']
38063,1,"['1', '19']"
38064,1,"['2', '11', '21']"
38065,1,['3']
38066,3,"['4', '16']"
38067,1,['3']
38068,1,"['2', '4']"
38069,1,"['3', '19']"
38070,1,"['3', '12']"
38071,1,['22']
38072,1,"['1', '16']"
38073,1,"['2', '21']"
38074,1,"['16', '22']"
38075,1,"['2', '16']"
38076,2,['16']
38083,5,['5']
38097,2,['16']
38110,2,['5']
38112,5,['5']
38118,2,['5']
38126,3,['3']
38129,5,['18']
38135,5,['16']
38139,5,['2']
38144,5,['5']
38145,5,['16']
38146,5,['2']
38147,2,['5']
38148,1,['16']
38150,2,['5']
38151,5,['4']
38152,2,['5']
38154,5,['5']
38155,2,['5']
38156,5,['2']
38157,5,['5']
38158,3,['2']
38159,2,['5']
38161,2,['5']
38162,5,['16']
38163,5,['11']
38164,2,['5']
38166,5,['2']
38167,5,['2']
38168,5,['1']
38169,5,['2']
38170,5,['4']
38171,3,['5']
38172,5,['2']
38173,5,['3']
38174,5,['4']
38175,2,['19']
38176,5,['4']
38177,5,['2']
38178,5,['5']
38180,5,['2']
38181,5,['5']
38182,5,['2']
38183,5,['5']
38184,5,['5']
38186,13,['5']
38187,12,['26']
38188,3,['2']
38190,2,['5']
38191,5,['5']
38192,5,['2']
38193,5,['2']
38194,5,['9']
38195,2,['5']
38196,5,['2']
38197,5,['2']
38198,5,['5']
38199,5,['9']
38200,5,['5']
38201,2,['19']
38202,5,['5']
38203,5,['5']
38205,3,['12']
38207,5,['1']
38208,5,['2']
38209,2,['5']
38212,5,['5']
38215,5,['5']
38216,5,['5']
38217,6,['5']
38219,8,['5']
38220,8,['5']
38221,2,['2']
38222,2,['5']
38223,5,['1']
38224,2,['2']
38225,5,['5']
38226,4,['2']
38227,2,['5']
38228,2,['5']
38229,7,['4']
38230,5,['4']
38231,5,['5']
38234,5,['16']
38235,5,['5']
38237,5,"['2', '5', '16']"
38239,5,['16']
38240,5,['20']
38241,5,['4']
38242,3,['5']
38243,5,['1']
38245,5,['5']
38246,3,['2']
38247,5,['19']
38249,2,['5']
38250,3,['16']
38251,2,['5']
38252,6,['2']
38253,9,['4']
38254,5,['5']
38257,5,['1']
38259,5,['5']
38260,5,['2']
38261,5,['2']
38262,5,['5']
38263,5,['2']
38265,5,['5']
38266,5,['2']
38268,6,"['2', '3', '12']"
38269,2,['5']
38271,4,['2']
38272,5,['2']
38273,5,['5']
38274,5,['1']
38276,5,['5']
38278,5,"['1', '2', '3', '4', '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '20', '21', '22', '23', '24', '25', '26', '27']"
38279,4,['5']
38280,5,['2']
38282,5,['2']
38284,2,['5']
38285,5,['4']
38290,5,['4']
38292,5,['15']
38293,5,['3']
38294,5,['5']
38295,5,['5']
38296,5,['19']
38297,5,['1']
38298,5,"['1', '4', '11', '16']"
38301,3,['5']
38302,5,['14']
38303,5,['5']
38304,5,['2']
38306,5,['4']
38307,2,['5']
38308,12,['2']
38309,5,['1']
38311,5,['5']
38314,9,['5']
38316,5,['4']
38317,5,['2']
38318,5,['2']
38322,5,['4']
38323,2,['5']
38324,2,['5']
38325,5,['5']
38327,5,['5']
38328,7,['3']
38330,5,['3']
38332,5,['2']
38333,5,['8']
38335,6,['5']
38336,5,['5']
38337,5,['5']
38341,11,['5']
38342,5,['2']
38343,5,['2']
38345,4,['4']
38347,2,['5']
38348,5,['8']
38349,9,['2']
38350,5,['5']
38352,3,['2']
38353,5,['4']
38355,5,['1']
38358,5,['5']
38362,5,['5']
38363,5,['5']
38364,5,['14']
38366,5,['4']
38367,5,"['2', '6']"
38368,5,['17']
38369,3,['17']
38370,5,['22']
38371,12,['2']
38372,5,['16']
38373,5,['5']
38380,7,"['1', '2', '3', '4', '5']"
38381,5,['5']
38383,6,['2']
38386,5,['19']
38387,7,['4']
38391,5,['2']
38392,5,['5']
38393,5,['1']
38394,5,['18']
38399,7,['4']
38400,5,['5']
38403,5,['5']
38407,5,['5']
38408,5,['5']
38410,5,['5']
38411,8,['5']
38412,5,['2']
38413,5,['5']
38416,8,['2']
38417,5,['2']
38419,10,['10']
38422,4,['9']
38424,5,['19']
38426,14,['16']
38428,5,['9']
38430,7,['3']
38432,5,['4']
38433,5,['4']
38434,13,['7']
38435,11,['5']
38436,5,['3']
38437,8,['4']
38438,5,['2']
38439,2,['5']
38440,5,"['7', '13', '21', '23']"
38441,5,['3']
38443,5,['4']
38444,5,['5']
38445,12,['6']
38447,5,['3']
38448,5,['1']
38451,5,['4']
38453,5,['14']
38454,12,['4']
38455,13,['5']
38456,5,['2']
38457,5,['18']
38459,5,['1']
38460,5,['3']
38461,5,['2']
38464,5,['16']
38465,10,['12']
38466,9,['10']
38469,5,['5']
38471,5,['5']
38472,8,['2']
38473,5,['10']
38474,5,['13']
38476,5,['5']
38477,7,['6']
38478,11,['7']
38479,5,['3']
38481,9,['3']
38482,9,['6']
38483,5,['4']
38484,5,['19']
38485,5,['2']
38487,10,['2']
38488,5,['3']
38491,9,['1']
38492,10,"['4', '5', '7']"
38493,8,['19']
38494,7,['5']
38495,12,['5']
38497,5,['5']
38498,5,['21']
38499,7,"['5', '18', '19', '21']"
38500,14,['1']
38501,5,['3']
38502,9,['2']
38503,5,['3']
38504,5,['5']
38505,7,['3']
38506,5,['3']
38507,5,['3']
38508,13,['18']
38510,7,['3']
38511,5,['1']
38512,13,"['2', '6', '7', '9', '11', '12', '14', '19', '21', '26']"
38513,12,['4']
38514,8,['2']
38515,5,['3']
38516,5,['3']
38518,5,['6']
38519,5,['3']
38520,12,['2']
38524,5,['4']
38525,5,['2']
38526,9,['6']
38527,4,"['7', '8', '21', '23']"
38528,9,"['1', '2', '3', '4', '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '20', '21', '22', '23', '24', '25', '26', '27']"
38529,14,['7']
38530,14,['7']
38531,12,['5']
38532,5,['2']
38533,5,['16']
38535,12,['8']
38536,12,['4']
38537,10,['7']
38538,5,['5']
38539,12,['7']
38540,12,"['13', '16', '27']"
38541,13,['7']
38542,5,['2']
38544,7,['18']
38545,7,['23']
38546,9,['6']
38547,5,['2']
38548,12,"['7', '11', '15', '21']"
38549,5,['1']
38551,7,['12']
38552,13,['12']
38553,14,['7']
38557,5,['22']
38558,12,['6']
38559,5,['4']
38560,13,['2']
38562,12,['5']
38564,12,['3']
38565,5,['2']
38566,13,['12']
38567,5,['2']
38568,13,['14']
38569,5,['2']
38570,13,['6']
38572,8,['4']
38573,11,['6']
38575,10,['3']
38576,7,['13']
38577,5,['7']
38578,12,['2']
38579,10,['12']
38580,12,['3']
38581,5,"['2', '13']"
38582,5,['22']
38584,5,['22']
38586,12,['6']
38588,7,['3']
38589,16,['9']
38590,11,['6']
38591,5,"['4', '5', '11', '14', '16']"
38592,5,['16']
38594,12,"['2', '3']"
38595,8,['3']
38596,5,"['21', '27']"
38597,5,['3']
38598,12,['18']
38599,5,['5']
38600,15,"['3', '10', '11', '13', '19']"
38601,12,"['2', '7', '27']"
38602,11,['2']
38603,7,"['1', '2', '3', '4', '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '20', '21', '22', '23', '24', '25', '26', '27']"
38604,8,['3']
38605,9,['22']
38606,5,['16']
38607,12,['2']
38608,11,['6']
38609,9,['6']
38610,12,['2']
38611,13,['5']
38612,5,['2']
38613,5,['9']
38614,14,['7']
38616,12,['7']
38617,7,"['13', '15', '16', '21']"
38618,12,['13']
38619,5,['5']
38620,14,['7']
38623,11,['12']
38624,5,"['14', '27']"
38625,10,['9']
38626,13,['7']
38627,11,['12']
38628,12,"['4', '6']"
38632,12,['2']
38633,12,['17']
38635,5,['2']
38638,12,['3']
38639,15,['12']
